,Unnamed: 0,activity_name,lifecycle:transition,org:resource,end_timestamp,Activity,resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
133,133,Approve Purchase Order for payment,complete,Magdalena Predutta,2011-01-06 15:44:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,7,Variant 13,13,Fluxicon Disco,2011-01-06 15:43:00+00:00,7
134,134,Send Invoice,complete,Karen Clarens,2011-01-07 00:11:00+00:00,Send Invoice,Karen Clarens,7,Variant 13,13,Fluxicon Disco,2011-01-07 00:11:00+00:00,23
135,135,Release Supplier's Invoice,complete,Karalda Nimwada,2011-01-07 14:27:00+00:00,Release Supplier's Invoice,Karalda Nimwada,7,Variant 13,13,Fluxicon Disco,2011-01-07 14:22:00+00:00,25
136,136,Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-01-07 14:27:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,7,Variant 13,13,Fluxicon Disco,2011-01-07 14:27:00+00:00,25
137,137,Pay Invoice,complete,Karalda Nimwada,2011-01-07 14:53:00+00:00,Pay Invoice,Karalda Nimwada,7,Variant 13,13,Fluxicon Disco,2011-01-07 14:41:00+00:00,25
138,138,Create Purchase Requisition,complete,Fjodor Kowalski,2011-01-01 20:17:00+00:00,Create Purchase Requisition,Fjodor Kowalski,8,Variant 8,8,Fluxicon Disco,2011-01-01 19:27:00+00:00,4
139,139,Create Request for Quotation,complete,Tesca Lobes,2011-01-01 23:07:00+00:00,Create Request for Quotation,Tesca Lobes,8,Variant 8,8,Fluxicon Disco,2011-01-01 23:00:00+00:00,9
140,140,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-02 00:27:00+00:00,Analyze Request for Quotation,Francois de Perrier,8,Variant 8,8,Fluxicon Disco,2011-01-02 00:04:00+00:00,8
141,141,Amend Request for Quotation,complete,Tesca Lobes,2011-01-02 01:34:00+00:00,Amend Request for Quotation,Tesca Lobes,8,Variant 8,8,Fluxicon Disco,2011-01-02 01:21:00+00:00,9
142,142,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-02 03:01:00+00:00,Analyze Request for Quotation,Magdalena Predutta,8,Variant 8,8,Fluxicon Disco,2011-01-02 02:35:00+00:00,7
143,143,Send Request for Quotation to Supplier,complete,Francois de Perrier,2011-01-02 14:48:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,8,Variant 8,8,Fluxicon Disco,2011-01-02 14:20:00+00:00,8
144,144,Create Quotation comparison Map,complete,Karel de Groot,2011-01-02 20:33:00+00:00,Create Quotation comparison Map,Karel de Groot,8,Variant 8,8,Fluxicon Disco,2011-01-02 15:10:00+00:00,2
145,145,Analyze Quotation Comparison Map,complete,Anne Olwada,2011-01-03 03:14:00+00:00,Analyze Quotation Comparison Map,Anne Olwada,8,Variant 8,8,Fluxicon Disco,2011-01-03 03:08:00+00:00,14
146,146,Choose best option,complete,Immanuel Karagianni,2011-01-03 03:14:00+00:00,Choose best option,Immanuel Karagianni,8,Variant 8,8,Fluxicon Disco,2011-01-03 03:14:00+00:00,1
147,147,Settle Conditions With Supplier,complete,Karel de Groot,2011-01-03 17:50:00+00:00,Settle Conditions With Supplier,Karel de Groot,8,Variant 8,8,Fluxicon Disco,2011-01-03 05:40:00+00:00,2
148,148,Create Purchase Order,complete,Karel de Groot,2011-01-03 20:19:00+00:00,Create Purchase Order,Karel de Groot,8,Variant 8,8,Fluxicon Disco,2011-01-03 20:07:00+00:00,2
149,149,Confirm Purchase Order,complete,Sean Manney,2011-01-04 00:31:00+00:00,Confirm Purchase Order,Sean Manney,8,Variant 8,8,Fluxicon Disco,2011-01-04 00:06:00+00:00,18
150,150,Deliver Goods Services,complete,Sean Manney,2011-01-05 15:34:00+00:00,Deliver Goods Services,Sean Manney,8,Variant 8,8,Fluxicon Disco,2011-01-04 10:00:00+00:00,18
151,151,Release Purchase Order,complete,Esmana Liubiata,2011-01-05 23:12:00+00:00,Release Purchase Order,Esmana Liubiata,8,Variant 8,8,Fluxicon Disco,2011-01-05 23:11:00+00:00,5
152,152,Approve Purchase Order for payment,complete,Francois de Perrier,2011-01-06 18:48:00+00:00,Approve Purchase Order for payment,Francois de Perrier,8,Variant 8,8,Fluxicon Disco,2011-01-06 18:47:00+00:00,8
153,153,Send Invoice,complete,Kiu Kan,2011-01-07 06:19:00+00:00,Send Invoice,Kiu Kan,8,Variant 8,8,Fluxicon Disco,2011-01-07 06:19:00+00:00,24
154,154,Release Supplier's Invoice,complete,Pedro Alvares,2011-01-07 20:48:00+00:00,Release Supplier's Invoice,Pedro Alvares,8,Variant 8,8,Fluxicon Disco,2011-01-07 20:41:00+00:00,26
155,155,Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-01-07 20:48:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,8,Variant 8,8,Fluxicon Disco,2011-01-07 20:48:00+00:00,25
156,156,Pay Invoice,complete,Pedro Alvares,2011-01-07 21:04:00+00:00,Pay Invoice,Pedro Alvares,8,Variant 8,8,Fluxicon Disco,2011-01-07 20:53:00+00:00,26
157,157,Create Purchase Requisition,complete,Tesca Lobes,2011-01-01 21:34:00+00:00,Create Purchase Requisition,Tesca Lobes,9,Variant 46,46,Fluxicon Disco,2011-01-01 21:17:00+00:00,9
158,158,Create Request for Quotation,complete,Penn Osterwalder,2011-01-02 03:48:00+00:00,Create Request for Quotation,Penn Osterwalder,9,Variant 46,46,Fluxicon Disco,2011-01-02 03:38:00+00:00,12
159,159,Analyze Request for Quotation,complete,Karel de Groot,2011-01-02 05:12:00+00:00,Analyze Request for Quotation,Karel de Groot,9,Variant 46,46,Fluxicon Disco,2011-01-02 04:49:00+00:00,2
160,160,Amend Request for Quotation,complete,Heinz Gutschmidt,2011-01-02 21:30:00+00:00,Amend Request for Quotation,Heinz Gutschmidt,9,Variant 46,46,Fluxicon Disco,2011-01-02 21:04:00+00:00,11
161,161,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-02 22:51:00+00:00,Analyze Request for Quotation,Magdalena Predutta,9,Variant 46,46,Fluxicon Disco,2011-01-02 22:27:00+00:00,7
162,162,Amend Request for Quotation,complete,Fjodor Kowalski,2011-01-02 23:57:00+00:00,Amend Request for Quotation,Fjodor Kowalski,9,Variant 46,46,Fluxicon Disco,2011-01-02 23:46:00+00:00,4
163,163,Analyze Request for Quotation,complete,Karel de Groot,2011-01-03 01:45:00+00:00,Analyze Request for Quotation,Karel de Groot,9,Variant 46,46,Fluxicon Disco,2011-01-03 01:28:00+00:00,2
164,164,Amend Request for Quotation,complete,Elvira Lores,2011-01-03 02:49:00+00:00,Amend Request for Quotation,Elvira Lores,9,Variant 46,46,Fluxicon Disco,2011-01-03 02:43:00+00:00,19
165,165,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-03 04:26:00+00:00,Analyze Request for Quotation,Francois de Perrier,9,Variant 46,46,Fluxicon Disco,2011-01-03 03:54:00+00:00,8
166,166,Amend Request for Quotation,complete,Esmana Liubiata,2011-01-03 05:25:00+00:00,Amend Request for Quotation,Esmana Liubiata,9,Variant 46,46,Fluxicon Disco,2011-01-03 05:14:00+00:00,5
167,167,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-03 13:00:00+00:00,Analyze Request for Quotation,Magdalena Predutta,9,Variant 46,46,Fluxicon Disco,2011-01-03 12:45:00+00:00,7
168,168,Amend Request for Quotation,complete,Heinz Gutschmidt,2011-01-04 05:25:00+00:00,Amend Request for Quotation,Heinz Gutschmidt,9,Variant 46,46,Fluxicon Disco,2011-01-04 05:04:00+00:00,11
169,169,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-04 07:23:00+00:00,Analyze Request for Quotation,Francois de Perrier,9,Variant 46,46,Fluxicon Disco,2011-01-04 07:02:00+00:00,8
170,170,Amend Request for Quotation,complete,Anna Kaufmann,2011-01-04 08:22:00+00:00,Amend Request for Quotation,Anna Kaufmann,9,Variant 46,46,Fluxicon Disco,2011-01-04 08:12:00+00:00,17
171,171,Analyze Request for Quotation,complete,Karel de Groot,2011-01-04 10:56:00+00:00,Analyze Request for Quotation,Karel de Groot,9,Variant 46,46,Fluxicon Disco,2011-01-04 10:51:00+00:00,2
172,172,Create Purchase Requisition,complete,Esmana Liubiata,2011-01-02 08:43:00+00:00,Create Purchase Requisition,Esmana Liubiata,10,Variant 9,9,Fluxicon Disco,2011-01-02 07:52:00+00:00,5
173,173,Create Request for Quotation,complete,Immanuel Karagianni,2011-01-02 15:32:00+00:00,Create Request for Quotation,Immanuel Karagianni,10,Variant 9,9,Fluxicon Disco,2011-01-02 15:25:00+00:00,1
174,174,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-02 20:59:00+00:00,Analyze Request for Quotation,Francois de Perrier,10,Variant 9,9,Fluxicon Disco,2011-01-02 20:32:00+00:00,8
175,175,Send Request for Quotation to Supplier,complete,Karel de Groot,2011-01-03 18:07:00+00:00,Send Request for Quotation to Supplier,Karel de Groot,10,Variant 9,9,Fluxicon Disco,2011-01-03 17:50:00+00:00,2
176,176,Create Quotation comparison Map,complete,Karel de Groot,2011-01-03 19:28:00+00:00,Create Quotation comparison Map,Karel de Groot,10,Variant 9,9,Fluxicon Disco,2011-01-03 18:31:00+00:00,2
177,177,Analyze Quotation Comparison Map,complete,Anna Kaufmann,2011-01-04 03:05:00+00:00,Analyze Quotation Comparison Map,Anna Kaufmann,10,Variant 9,9,Fluxicon Disco,2011-01-04 02:44:00+00:00,17
178,178,Choose best option,complete,Nico Ojenbeer,2011-01-04 03:05:00+00:00,Choose best option,Nico Ojenbeer,10,Variant 9,9,Fluxicon Disco,2011-01-04 03:05:00+00:00,13
179,179,Settle Conditions With Supplier,complete,Karel de Groot,2011-01-04 09:31:00+00:00,Settle Conditions With Supplier,Karel de Groot,10,Variant 9,9,Fluxicon Disco,2011-01-04 04:53:00+00:00,2
180,180,Create Purchase Order,complete,Karel de Groot,2011-01-04 14:52:00+00:00,Create Purchase Order,Karel de Groot,10,Variant 9,9,Fluxicon Disco,2011-01-04 14:44:00+00:00,2
181,181,Confirm Purchase Order,complete,Carmen Finacse,2011-01-05 07:58:00+00:00,Confirm Purchase Order,Carmen Finacse,10,Variant 9,9,Fluxicon Disco,2011-01-05 07:49:00+00:00,22
182,182,Deliver Goods Services,complete,Kiu Kan,2011-01-07 06:19:00+00:00,Deliver Goods Services,Kiu Kan,10,Variant 9,9,Fluxicon Disco,2011-01-05 16:48:00+00:00,24
183,183,Release Purchase Order,complete,Tesca Lobes,2011-01-07 13:55:00+00:00,Release Purchase Order,Tesca Lobes,10,Variant 9,9,Fluxicon Disco,2011-01-07 13:54:00+00:00,9
184,184,Approve Purchase Order for payment,complete,Karel de Groot,2011-01-09 07:56:00+00:00,Approve Purchase Order for payment,Karel de Groot,10,Variant 9,9,Fluxicon Disco,2011-01-09 07:55:00+00:00,2
185,185,Send Invoice,complete,Karen Clarens,2011-01-10 05:23:00+00:00,Send Invoice,Karen Clarens,10,Variant 9,9,Fluxicon Disco,2011-01-10 05:23:00+00:00,23
186,186,Release Supplier's Invoice,complete,Karalda Nimwada,2011-01-10 19:48:00+00:00,Release Supplier's Invoice,Karalda Nimwada,10,Variant 9,9,Fluxicon Disco,2011-01-10 19:45:00+00:00,25
187,187,Settle Dispute With Supplier,complete,Karalda Nimwada,2011-01-10 20:34:00+00:00,Settle Dispute With Supplier,Karalda Nimwada,10,Variant 9,9,Fluxicon Disco,2011-01-10 20:09:00+00:00,25
188,188,Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-01-10 20:43:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,10,Variant 9,9,Fluxicon Disco,2011-01-10 20:43:00+00:00,25
189,189,Pay Invoice,complete,Pedro Alvares,2011-01-10 21:16:00+00:00,Pay Invoice,Pedro Alvares,10,Variant 9,9,Fluxicon Disco,2011-01-10 21:03:00+00:00,26
190,190,Create Purchase Requisition,complete,Miu Hanwan,2011-01-02 10:53:00+00:00,Create Purchase Requisition,Miu Hanwan,11,Variant 12,12,Fluxicon Disco,2011-01-02 10:12:00+00:00,16
191,191,Analyze Purchase Requisition,complete,Francis Odell,2011-01-03 05:12:00+00:00,Analyze Purchase Requisition,Francis Odell,11,Variant 12,12,Fluxicon Disco,2011-01-03 05:06:00+00:00,15
192,192,Create Request for Quotation,complete,Francis Odell,2011-01-03 05:22:00+00:00,Create Request for Quotation,Francis Odell,11,Variant 12,12,Fluxicon Disco,2011-01-03 05:20:00+00:00,15
193,193,Analyze Request for Quotation,complete,Karel de Groot,2011-01-03 18:31:00+00:00,Analyze Request for Quotation,Karel de Groot,11,Variant 12,12,Fluxicon Disco,2011-01-03 18:07:00+00:00,2
194,194,Amend Request for Quotation,complete,Nico Ojenbeer,2011-01-03 19:31:00+00:00,Amend Request for Quotation,Nico Ojenbeer,11,Variant 12,12,Fluxicon Disco,2011-01-03 19:21:00+00:00,13
195,195,Analyze Request for Quotation,complete,Karel de Groot,2011-01-04 00:57:00+00:00,Analyze Request for Quotation,Karel de Groot,11,Variant 12,12,Fluxicon Disco,2011-01-04 00:24:00+00:00,2
196,196,Create Purchase Requisition,complete,Alberto Duport,2011-01-02 10:41:00+00:00,Create Purchase Requisition,Alberto Duport,12,Variant 47,47,Fluxicon Disco,2011-01-02 10:31:00+00:00,3
197,197,Analyze Purchase Requisition,complete,Francis Odell,2011-01-03 04:41:00+00:00,Analyze Purchase Requisition,Francis Odell,12,Variant 47,47,Fluxicon Disco,2011-01-03 04:35:00+00:00,15
198,198,Amend Purchase Requisition,complete,Penn Osterwalder,2011-01-03 16:57:00+00:00,Amend Purchase Requisition,Penn Osterwalder,12,Variant 47,47,Fluxicon Disco,2011-01-03 16:31:00+00:00,12
199,199,Create Request for Quotation,complete,Tesca Lobes,2011-01-03 22:28:00+00:00,Create Request for Quotation,Tesca Lobes,12,Variant 47,47,Fluxicon Disco,2011-01-03 22:18:00+00:00,9
200,200,Analyze Request for Quotation,complete,Karel de Groot,2011-01-03 23:36:00+00:00,Analyze Request for Quotation,Karel de Groot,12,Variant 47,47,Fluxicon Disco,2011-01-03 23:32:00+00:00,2
201,201,Amend Request for Quotation,complete,Penn Osterwalder,2011-01-04 00:27:00+00:00,Amend Request for Quotation,Penn Osterwalder,12,Variant 47,47,Fluxicon Disco,2011-01-04 00:22:00+00:00,12
202,202,Analyze Request for Quotation,complete,Karel de Groot,2011-01-04 01:46:00+00:00,Analyze Request for Quotation,Karel de Groot,12,Variant 47,47,Fluxicon Disco,2011-01-04 01:24:00+00:00,2
203,203,Amend Request for Quotation,complete,Penn Osterwalder,2011-01-04 02:40:00+00:00,Amend Request for Quotation,Penn Osterwalder,12,Variant 47,47,Fluxicon Disco,2011-01-04 02:35:00+00:00,12
204,204,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-04 03:52:00+00:00,Analyze Request for Quotation,Magdalena Predutta,12,Variant 47,47,Fluxicon Disco,2011-01-04 03:41:00+00:00,7
205,205,Amend Request for Quotation,complete,Penn Osterwalder,2011-01-04 04:54:00+00:00,Amend Request for Quotation,Penn Osterwalder,12,Variant 47,47,Fluxicon Disco,2011-01-04 04:40:00+00:00,12
206,206,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-04 06:35:00+00:00,Analyze Request for Quotation,Francois de Perrier,12,Variant 47,47,Fluxicon Disco,2011-01-04 05:45:00+00:00,8
207,207,Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-01-05 00:03:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,12,Variant 47,47,Fluxicon Disco,2011-01-04 23:40:00+00:00,7
208,208,Create Quotation comparison Map,complete,Magdalena Predutta,2011-01-05 05:34:00+00:00,Create Quotation comparison Map,Magdalena Predutta,12,Variant 47,47,Fluxicon Disco,2011-01-05 00:42:00+00:00,7
209,209,Analyze Quotation Comparison Map,complete,Esmana Liubiata,2011-01-05 12:41:00+00:00,Analyze Quotation Comparison Map,Esmana Liubiata,12,Variant 47,47,Fluxicon Disco,2011-01-05 12:34:00+00:00,5
210,210,Choose best option,complete,Immanuel Karagianni,2011-01-05 12:41:00+00:00,Choose best option,Immanuel Karagianni,12,Variant 47,47,Fluxicon Disco,2011-01-05 12:41:00+00:00,1
211,211,Settle Conditions With Supplier,complete,Magdalena Predutta,2011-01-06 10:00:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,12,Variant 47,47,Fluxicon Disco,2011-01-06 05:30:00+00:00,7
212,212,Create Purchase Order,complete,Francois de Perrier,2011-01-06 18:27:00+00:00,Create Purchase Order,Francois de Perrier,12,Variant 47,47,Fluxicon Disco,2011-01-06 18:20:00+00:00,8
213,213,Confirm Purchase Order,complete,Kiu Kan,2011-01-07 06:39:00+00:00,Confirm Purchase Order,Kiu Kan,12,Variant 47,47,Fluxicon Disco,2011-01-07 06:33:00+00:00,24
214,214,Deliver Goods Services,complete,Sean Manney,2011-01-08 18:08:00+00:00,Deliver Goods Services,Sean Manney,12,Variant 47,47,Fluxicon Disco,2011-01-07 12:08:00+00:00,18
215,215,Release Purchase Order,complete,Christian Francois,2011-01-09 01:17:00+00:00,Release Purchase Order,Christian Francois,12,Variant 47,47,Fluxicon Disco,2011-01-09 01:16:00+00:00,6
216,216,Approve Purchase Order for payment,complete,Magdalena Predutta,2011-01-09 03:49:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,12,Variant 47,47,Fluxicon Disco,2011-01-09 03:48:00+00:00,7
217,217,Send Invoice,complete,Karen Clarens,2011-01-10 06:16:00+00:00,Send Invoice,Karen Clarens,12,Variant 47,47,Fluxicon Disco,2011-01-10 06:16:00+00:00,23
218,218,Release Supplier's Invoice,complete,Pedro Alvares,2011-01-10 20:46:00+00:00,Release Supplier's Invoice,Pedro Alvares,12,Variant 47,47,Fluxicon Disco,2011-01-10 20:41:00+00:00,26
219,219,Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-01-10 20:46:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,12,Variant 47,47,Fluxicon Disco,2011-01-10 20:46:00+00:00,25
220,220,Pay Invoice,complete,Pedro Alvares,2011-01-10 21:02:00+00:00,Pay Invoice,Pedro Alvares,12,Variant 47,47,Fluxicon Disco,2011-01-10 20:53:00+00:00,26
221,221,Create Purchase Requisition,complete,Anna Kaufmann,2011-01-02 13:06:00+00:00,Create Purchase Requisition,Anna Kaufmann,13,Variant 35,35,Fluxicon Disco,2011-01-02 12:47:00+00:00,17
222,222,Create Request for Quotation,complete,Anna Kaufmann,2011-01-02 16:48:00+00:00,Create Request for Quotation,Anna Kaufmann,13,Variant 35,35,Fluxicon Disco,2011-01-02 16:39:00+00:00,17
223,223,Analyze Request for Quotation,complete,Karel de Groot,2011-01-02 21:15:00+00:00,Analyze Request for Quotation,Karel de Groot,13,Variant 35,35,Fluxicon Disco,2011-01-02 20:33:00+00:00,2
224,224,Amend Request for Quotation,complete,Anne Olwada,2011-01-02 22:18:00+00:00,Amend Request for Quotation,Anne Olwada,13,Variant 35,35,Fluxicon Disco,2011-01-02 22:04:00+00:00,14
225,225,Analyze Request for Quotation,complete,Magdalena Predutta,2011-01-03 00:01:00+00:00,Analyze Request for Quotation,Magdalena Predutta,13,Variant 35,35,Fluxicon Disco,2011-01-02 23:29:00+00:00,7
226,226,Amend Request for Quotation,complete,Christian Francois,2011-01-03 00:57:00+00:00,Amend Request for Quotation,Christian Francois,13,Variant 35,35,Fluxicon Disco,2011-01-03 00:51:00+00:00,6
227,227,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-03 02:35:00+00:00,Analyze Request for Quotation,Francois de Perrier,13,Variant 35,35,Fluxicon Disco,2011-01-03 02:04:00+00:00,8
228,228,Amend Request for Quotation,complete,Anne Olwada,2011-01-03 03:32:00+00:00,Amend Request for Quotation,Anne Olwada,13,Variant 35,35,Fluxicon Disco,2011-01-03 03:23:00+00:00,14
229,229,Analyze Request for Quotation,complete,Francois de Perrier,2011-01-03 04:46:00+00:00,Analyze Request for Quotation,Francois de Perrier,13,Variant 35,35,Fluxicon Disco,2011-01-03 04:27:00+00:00,8
230,230,Send Request for Quotation to Supplier,complete,Karel de Groot,2011-01-03 20:54:00+00:00,Send Request for Quotation to Supplier,Karel de Groot,13,Variant 35,35,Fluxicon Disco,2011-01-03 20:19:00+00:00,2
231,231,Create Quotation comparison Map,complete,Karel de Groot,2011-01-03 23:32:00+00:00,Create Quotation comparison Map,Karel de Groot,13,Variant 35,35,Fluxicon Disco,2011-01-03 21:28:00+00:00,2
232,232,Analyze Quotation Comparison Map,complete,Clement Duchot,2011-01-04 07:00:00+00:00,Analyze Quotation Comparison Map,Clement Duchot,13,Variant 35,35,Fluxicon Disco,2011-01-04 06:42:00+00:00,20
233,233,Choose best option,complete,Nico Ojenbeer,2011-01-04 07:00:00+00:00,Choose best option,Nico Ojenbeer,13,Variant 35,35,Fluxicon Disco,2011-01-04 07:00:00+00:00,13
234,234,Settle Conditions With Supplier,complete,Francois de Perrier,2011-01-04 13:01:00+00:00,Settle Conditions With Supplier,Francois de Perrier,13,Variant 35,35,Fluxicon Disco,2011-01-04 09:02:00+00:00,8
235,235,Create Purchase Order,complete,Karel de Groot,2011-01-04 15:23:00+00:00,Create Purchase Order,Karel de Groot,13,Variant 35,35,Fluxicon Disco,2011-01-04 15:11:00+00:00,2
236,236,Confirm Purchase Order,complete,Carmen Finacse,2011-01-05 07:37:00+00:00,Confirm Purchase Order,Carmen Finacse,13,Variant 35,35,Fluxicon Disco,2011-01-05 07:30:00+00:00,22
237,237,Deliver Goods Services,complete,Sean Manney,2011-01-07 10:21:00+00:00,Deliver Goods Services,Sean Manney,13,Variant 35,35,Fluxicon Disco,2011-01-05 18:37:00+00:00,18
238,238,Release Purchase Order,complete,Christian Francois,2011-01-07 18:10:00+00:00,Release Purchase Order,Christian Francois,13,Variant 35,35,Fluxicon Disco,2011-01-07 18:09:00+00:00,6
239,239,Settle Dispute With Supplier,complete,Francois de Perrier,2011-01-08 11:37:00+00:00,Settle Dispute With Supplier,Francois de Perrier,13,Variant 35,35,Fluxicon Disco,2011-01-08 02:34:00+00:00,8
